## 1
## 4·13 총선 결과에 담긴 국민의 뜻이 뭐라고 보나.“젊은이들의 분노, 새누리당 지지자들의 외면. 이 게 합쳐서 나온 결과다.
## <4·13:DAT> 총선 결과에 담긴 국민의 뜻이 뭐라고 보나.“젊은이들의 분노, <새누리당:ORG> 지지자들의 외면. 이 게 합쳐서 나온 결과다.
4	4	SN	B-DAT
## <황:PER> 감독은 <5일:DAT> 열린 개막 미디어데이에서 ‘꼭 이기고 싶은 상대’를 묻는 질문에 “물어볼 게 뭐 있나. 무조건 <FC서울:ORG>이다.
황	황	NNP	B-PER
_	_	_	O
감독	감독	NNG	O
은	은	JX	O
_	_	_	O
5	5	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
열린	열리+ㄴ	VV+ETM	O
_	_	_	O
개막	개막	NNG	O
_	_	_	O
미디어데이	미디어데이	NNP	O
에서	에서	JKB	O
_	_	_	O
‘	‘	SS	O
꼭	꼭	MAG	O
_	_	_	O
이기	이기	VV	O
고	고	EC	O
_	_	_	O
싶	싶	VX	O
은	은	ETM	O
_	_	_	O
상대	상대	NNG	O
’	’	SS	O
를	를	JKO	O
_	_	_	O
묻	묻	VV	O
는	는	ETM	O
_	_	_	O
질문	질문	NNG	O
에	에	JKB	O
_	_	_	O
“	“	SS	O
물어볼	물어보+ㄹ	VV+ETM	O
_	_	_	O
게	것+이	NNB+JKS	O
_	_	_	O
뭐	뭐	NP	O
_	_	_	O
있	있	VA	O
나	나	EF	O
.	.	SF	O
_	_	_	O
무조건	무조건	MAG	O
_	_	_	O
FC	FC	SL	B-ORG
서울	서울	NNP	I-ORG
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 5
## 북한 주민생활의 바이블격인 ‘유일영도 10대 원칙’(2013년판)은 종파주의·가족주의를 비판하며 친척·친우·동향·동창 등을 정실(情實)이나 안면 관계라고 치부하고 있다.
## <북한:ORG> 주민생활의 바이블격인 ‘<유일영도 10대 원칙:POH>’(<2013년:DAT>판)은 종파주의·가족주의를 비판하며 친척·친우·동향·동창 등을 정실(情實)이나 안면 관계라고 치부하고 있다.
북한	북한	NNP	B-ORG
_	_	_	O
주민	주민	NNG	O
생활	생활	NNG	O
의	의	JKG	O
_	_	_	O
바이블	바이블	NNG	O
격	격	NNB	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
‘	‘	SS	O
유일영	유일영	NNP	B-POH
도	도	JX	I-POH
_	_	_	I-POH
10	10	SN	I-POH
대	대	NNB	I-POH
_	_	_	I-POH
원칙	원칙	NNG	I-POH
’	’	SS	O
(	(	SS	O
2013	2013	SN	B-DAT
년	년	NNB	I-DAT
판	판	XSN	O
)	)	SS	O
은	은	JX	O
_	_	_	O
종파주의	종파주의	NNG	O
·	·	SP	O
가족주의	가족주의	NNG	O
를	를	JKO	O
_	_	_	O
비판하	비판하	VV	O
며	며	EC	O
_	_	_	O
친척	친척	NNG	O
·	·	SP	O
친우	친우	NNG	O
·	·	SP	O
동향	동향	NNG	O
·	·	SP	O
동창	동창	NNG	O
_	_	_	O
등	등	NNB	O
을	을	JKO	O
_	_	_	O
정실	정실	NNG	O
(	(	SS	O
情實	情實	SH	O
)	)	SS	O
이나	이나	JC	O
_	_	_	O
안면	안면	NNG	O
_	_	_	O
관계	관계+이	NNG+VCP	O
라고	라고	EC	O
_	_	_	O
치부하	치부하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 6
## 버라이어티는 “전도연, 한국영화의 여왕임을 또 한 번 입증했다”면서 “상처받은 마음을 서서히 불타오르듯 표현하는 영화의 무드를 전도연이 대가다운 연기로 이끄는 스타일리시한 느와르”라고 호평했다.
## 버라이어티는 “<전도연:PER>, 한국영화의 여왕임을 또 <한 번:NOH> 입증했다”면서 “상처받은 마음을 서서히 불타오르듯 표현하는 영화의 무드를 <전도연:PER>이 대가다운 연기로 이끄는 스타일리시한 느와르”라고 호평했다.
버라이어티	버라이어티	NNG	O
는	는	JX	O
_	_	_	O
“	“	SS	O
전도연	전도연	NNP	B-PER
,	,	SP	O
_	_	_	O
한국	한국	NNP	O
영화	영화	NNG	O
의	의	JKG	O
_	_	_	O
여왕	여왕	NNG	O
임	이+ㅁ	VCP+ETN	O
을	을	JKO	O
_	_	_	O
또	또	MAG	O
_	_	_	O
한	한	MM	B-NOH
_	_	_	I-NOH
번	번	NNB	I-NOH
_	_	_	O
입증	입증하	VV	O
했	였	EP	O
다	다	EF	O
”	”	SS	O
면서	면서	EC	O
_	_	_	O
“	“	SS	O
상처	상처	NNG	O
받	받	VV	O
은	은	ETM	O
_	_	_	O
마음	마음	NNG	O
을	을	JKO	O
_	_	_	O
서서히	서서히	MAG	O
_	_	_	O
불타오르	불타오르	VV	O
듯	듯	EC	O
_	_	_	O
표현하	표현하	VV	O
는	는	ETM	O
_	_	_	O
영화	영화	NNG	O
의	의	JKG	O
_	_	_	O
무드	무드	NNG	O
를	를	JKO	O
_	_	_	O
전도연	전도연	NNP	B-PER
이	이	JKS	O
_	_	_	O
대가	대가	NNG	O
다	답	XSA	O
운	은	ETM	O
_	_	_	O
연기	연기	NNG	O
로	로	JKB	O
_	_	_	O
이끄	이끌	VV	O
는	는	ETM	O
_	_	_	O
스타	스타	NNG	O
일리	일리	NNG	O
시	시	XSN	O
한	한	NNP	O
_	_	_	O
느와르	느와르	NNG	O
”	”	SS	O
라고	라고	JKQ	O
_	_	_	O
호평	호평하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

## 7
## 8일간의 교육 일정은 빡빡했다.
## <8일간:DUR>의 교육 일정은 빡빡했다.
8	8	SN	B-DUR
일	일	NNB	I-DUR
간	간	XSN	I-DUR
의	의	JKG	O
_	_	_	O
교육	교육	NNG	O
_	_	_	O
일정	일정	NNG	O
은	은	JX	O
_	_	_	O
빡빡	빡빡하	VA	O
했	었	EP	O
다	다	EF	O
.	.	SF	O

## 8
## 〈박순욱·사회부기자〉
## 〈<박순욱:PER>·사회부기자〉
〈	〈	SS	O
박순욱	박순욱	NNP	B-PER
·	·	SP	O
사회부	사회부	NNG	O
기자	기자	NNG	O
〉	〉	SS	O

## 9
## 연인에게 편지나 엽서를 써넣으면 1년 뒤 배달해주는 ‘느림보 우체통’도 마련돼 있다.
## 연인에게 편지나 엽서를 써넣으면 <1년:DAT> 뒤 배달해주는 ‘느림보 우체통’도 마련돼 있다.
연인	연인	NNG	O
에게	에게	JKB	O
_	_	_	O
편지	편지	NNG	O
나	나	JC	O
_	_	_	O
엽서	엽서	NNG	O
를	를	JKO	O
_	_	_	O
써넣	써넣	VV	O
으면	으면	EC	O
_	_	_	O
1	1	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
뒤	뒤	NNG	O
_	_	_	O
배달해	배달하+여	VV+EC	O
주	주	VX	O
는	는	ETM	O
_	_	_	O
‘	‘	SS	O
느림보	느림보	NNG	O
_	_	_	O
우체통	우체통	NNG	O
’	’	SS	O
도	도	JX	O
_	_	_	O
마련돼	마련되+어	VV+EC	O
_	_	_	O
있	있	VX	O
다	다	EF	O
.	.	SF	O

## 10
## 5일간 계속된 이번 사태로 이미 1천명 이상이 숨지고, 2천5백명이상이 부상했으며 카불주민 수천명이 피난길에 나섰다.
## <5일간:DUR> 계속된 이번 사태로 이미 <1천명:NOH> 이상이 숨지고, <2천5백명:NOH>이상이 부상했으며 카불주민 수천명이 피난길에 나섰다.
5	5	SN	B-DUR
일	일	NNB	I-DUR
간	간	XSN	I-DUR
_	_	_	O
계속된	계속되+ㄴ	VV+ETM	O
_	_	_	O
이번	이번	NNG	O
_	_	_	O
사태	사태	NNG	O
로	로	JKB	O
_	_	_	O
이미	이미	MAG	O
_	_	_	O
1	1	SN	B-NOH
천	천	NR	I-NOH
명	명	NNB	I-NOH
_	_	_	O
이상	이상	NNG	O
이	이	JKS	O
_	_	_	O
숨지	숨지	VV	O
고	고	EC	O
,	,	SP	O
_	_	_	O
2	2	SN	B-NOH
천	천	NR	I-NOH
5	5	SN	I-NOH
백	백	NR	I-NOH
명	명	NNB	I-NOH
이상	이상	NNG	O
이	이	JKS	O
_	_	_	O
부상	부상하	VV	O
했	였	EP	O
으며	으며	EC	O
_	_	_	O
카불	카불	NNP	O
주민	주민	NNG	O
_	_	_	O
수천	수천	NR	O
명	명	NNB	O
이	이	JKS	O
_	_	_	O
피난길	피난길	NNG	O
에	에	JKB	O
_	_	_	O
나섰	나서+었	VV+EP	O
다	다	EF	O
.	.	SF	O

## 11
## 해커는 지난해 두산과의 PO 1차전 선발로 나서 4이닝 동안 4실점을 하고 패전투수가 됐다.
## <해커:PER>는 지난해 <두산:ORG>과의 <PO:POH> <1차전:NOH> 선발로 나서 <4이닝:NOH> 동안 <4실점:NOH>을 하고 패전투수가 됐다.
해커	해커	NNG	B-PER
는	는	JX	O
_	_	_	O
지난해	지난해	NNG	O
_	_	_	O
두산	두산	NNP	B-ORG
과	과	JKB	O
의	의	JKG	O
_	_	_	O
PO	PO	SL	B-POH
_	_	_	O
1	1	SN	B-NOH
차	차	NNB	I-NOH
전	전	XSN	I-NOH
_	_	_	O
선발	선발	NNG	O
로	로	JKB	O
_	_	_	O
나서	나서+어	VV+EC	O
_	_	_	O
4	4	SN	B-NOH
이닝	이닝	NNG	I-NOH
_	_	_	O
동안	동안	NNG	O
_	_	_	O
4	4	SN	B-NOH
실점	실점	NNG	I-NOH
을	을	JKO	O
_	_	_	O
하	하	VV	O
고	고	EC	O
_	_	_	O
패전	패전	NNG	O
투수	투수	NNG	O
가	가	JKC	O
_	_	_	O
됐	+었	+EP	O
다	다	EF	O
.	.	SF	O

## 12
## 이성곤이 이 위원의 아들인 것을 알고 재치 있게 답한 것이다.
## <이성곤:PER>이 <이:PER> 위원의 아들인 것을 알고 재치 있게 답한 것이다.
이성곤	이성곤	NNP	B-PER
이	이	JKS	O
_	_	_	O
이	이	MM	B-PER
_	_	_	O
위원	위원	NNG	O
의	의	JKG	O
_	_	_	O
아들	아들	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
것	것	NNB	O
을	을	JKO	O
_	_	_	O
알	알	VV	O
고	고	EC	O
_	_	_	O
재치	재치	NNG	O
_	_	_	O
있	있	VA	O
게	게	EC	O
_	_	_	O
답한	답하+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
이	이	VCP	O
다	다	EF	O
.	.	SF	O

## 13
## 제시카, 박민영과 닮은 듯 다른 매력… ‘마이 디어 시스터’제시카와 박민영의 닮은 듯한 외모가 화제다.
## <제시카:PER>, <박민영:PER>과 닮은 듯 다른 매력… ‘마이 디어 시스터’<제시카:PER>와 <박민영:PER>의 닮은 듯한 외모가 화제다.
제시카	제시카	NNP	B-PER
,	,	SP	O
_	_	_	O
박민영	박민영	NNP	B-PER
과	과	JKB	O
_	_	_	O
닮	닮	VV	O
은	은	ETM	O
_	_	_	O
듯	듯	NNB	O
_	_	_	O
다른	다른	MM	O
_	_	_	O
매력	매력	NNG	O
…	…	SE	O
_	_	_	O
‘	‘	SS	O
마이	마이	NNG	O
_	_	_	O
디어	디어	NNG	O
_	_	_	O
시스터	시스터	NNG	O
’	’	SS	O
제시카	제시카	NNP	B-PER
와	와	JC	O
_	_	_	O
박민영	박민영	NNP	B-PER
의	의	JKG	O
_	_	_	O
닮	닮	VV	O
은	은	ETM	O
_	_	_	O
듯한	듯하+ㄴ	VX+ETM	O
_	_	_	O
외모	외모	NNG	O
가	가	JKS	O
_	_	_	O
화제	화제+이	NNG+VCP	O
다	다	EF	O
.	.	SF	O

## 14
## 제시카는 과거 자신의 웨이보(중국 SNS)를 통해 “해피 버스데이 마이 디어 시스터(Happy birthday my dear sister)”라는 글과 함께 박민영과 찍은 사진을 공개했다.
## <제시카:PER>는 과거 자신의 <웨이보:POH>(<중국:ORG> SNS)를 통해 “해피 버스데이 마이 디어 시스터(Happy birthday my dear sister)”라는 글과 함께 <박민영:PER>과 찍은 사진을 공개했다.
제시카	제시카	NNP	B-PER
는	는	JX	O
_	_	_	O
과거	과거	NNG	O
_	_	_	O
자신	자신	NNG	O
의	의	JKG	O
_	_	_	O
웨이보	웨이보	NNP	B-POH
(	(	SS	O
중국	중국	NNP	B-ORG
_	_	_	O
SNS	SNS	SL	O
)	)	SS	O
를	를	JKO	O
_	_	_	O
통해	통하+여	VV+EC	O
_	_	_	O
“	“	SS	O
해피	해피	NNG	O
_	_	_	O
버스데이	버스데이	NNG	O
_	_	_	O
마이	마이	NNG	O
_	_	_	O
디어	디어	NNG	O
_	_	_	O
시스터	시스터	NNG	O
(	(	SS	O
Happy	Happy	SL	O
_	_	_	O
birthday	birthday	SL	O
_	_	_	O
my	my	SL	O
_	_	_	O
dear	dear	SL	O
_	_	_	O
sister	sister	SL	O
)	)	SS	O
”	”+이	SS+VCP	O
라는	라는	ETM	O
_	_	_	O
글	글	NNG	O
과	과	JKB	O
_	_	_	O
함께	함께	MAG	O
_	_	_	O
박민영	박민영	NNP	B-PER
과	과	JC	O
_	_	_	O
찍	찍	VV	O
은	은	ETM	O
_	_	_	O
사진	사진	NNG	O
을	을	JKO	O
_	_	_	O
공개	공개하	VV	O
했	였	EP	O
다	다	EF	O
.	.	SF	O

